adjusted_job,job,detail,工资,经验要求,学历,公司名称,公司阶段,公司规模,公司领域
管培生,管培生,岗位职责简述：1、负责电梯日常运行保养及保养记录填写，电梯故障排除，应急维修工作；2、负责现场电梯配件损坏判断维修报价确认，协调维修工作。3、其他维保需负责的工作。任职要求：1、从事过电梯行业1年以上工作经验；且持有电梯操作证。2、有责任心，团结同事，能够服从上级安排，吃苦耐劳；3、具有安全意识及自我安全防范意识。,6-7K·14薪,在校/应届,本科,金地楼宇,不需要融资,1000-9999人,机电工程
管培生,管培生,岗位职责：1. 负责部门产品介绍、产品配套文档视频等资料产出。2. 负责对内对外产品培训。3. 部门涉及的技术调试。4. 部门商务对接（包括但不限于售前方案制作、商机管理、客户对接，合同协议制作等）。5.负责国际业务。任职要求：1.本科及以上学历，计算机相关专业。2. 性格外向、沟通能力强、 环境适应能力强。3.熟练使用word、PPT、Excel等办公软件。4.了解unity等，U3D、玛雅等建模软件，了解游戏引擎，ue、u3d等。5.英语可作为工作语言。,8-10K,1年以内,本科,澜景科技,未融资,100-499人,计算机软件
管培生,管培生,工作职责：1、面向公司客户提供技术支持和服务；2、根据客户需求，负责具体应用方案设计及技术培训、产品演示等；3、负责对公司内部人员和客户进行相关技术培训及解答相关问题。4、参与项目的售中支持工作及售后验收工作任职要求：1、通信、电子、信息、计算机类相关专业本科学历；2、良好的文字组织能力，擅长技术方案、资料的编写；3、良好的语言表达能力；4、具备良好的沟通及协调能力，责任感，逻辑清楚，思维活跃，刻苦敬业能承担较大工作压力；5、有在高校实验室工作经验者优先，从事过虚拟实验相关工作者优先；6、本岗位更看重可塑性，学习能力以及责任心。,8-10K·13薪,经验不限,本科,润尼尔科技,B轮,500-999人,计算机软件
管培生,管培生,工作职责:1.学习和熟悉公司的各项业务，包括各个部门的运作和流程。2.跟随各部门的经理或导师进行实地考察和培训，了解他们的具体工作内容和职责。3.协助经理或导师完成日常工作任务，包括但不限于项目管理、数据分析和报告撰写等。4.参与各类会议和跨部门协调工作，提供必要的支持和建议。5.能够独立完成一些简单的任务，并能够根据需要主动解决问题。6.管培生入职后有半年至一年的轮岗期，后期会根据公司情况及个人意愿进行定岗。任职资格:1.学历要求：应届毕业生，研究生及以上学历（985，211），相关专业背景更佳。2.沟通能力：良好的口头和书面沟通能力，能够与不同层级的人员进行有效的交流。3.团队合作：具备良好的团队合作能力，能够与团队成员和不同部门协作。4.学习能力：快速学习和应用新知识的能力，能够适应不同的工作环境并提出建设性意见。5.解决问题：善于分析和解决问题，能够快速有效地应对工作中的挑战。应届毕业生应届毕业生，不符合条件的勿扰,10-15K·13薪,经验不限,硕士,,,,
管培生,管培生,协助总裁处理日常事务组织并记录会议,5-10K,经验不限,硕士,优职学长,不需要融资,0-20人,人力资源服务
管培生,管培生,"我们沉浸在心理学行业18年的企业，立志于“博施济众，全民幸福“的愿景，期望可以将心理专业人才培养并服务于全行业。我们接受没有经验且希望能在心理行业长久的应届生们，可以培养其成为心理行业的咨询师，学习规划师，心理讲师，心理工作坊带领者，心理技术训练营教练……任职要求：1、年龄26岁以下，本科及以上学历,专业不限；心理学专业优先，对心理行业感兴趣和立志于在心理行业发展。2、出色沟通能力，良好的逻辑思维能力；3、坦诚、自信，高度的工作热情，愿意致力于心理学的应用与普及、推广；4、有良好的团队合作精神，有敬业精神；5、较强的观察力和应变能力，良好的判断力。",6-8K,经验不限,本科,京师博仁,不需要融资,100-499人,在线教育
管培生,管培生,希望你是这样的人才：1、2024届统招本科及以上学历，不限专业；2、优秀的学习能力及抗压能力、高度的工作热情及责任心，良好的沟通表达能力，逻辑分析能力、团队合作意识；3、目标导向、自我驱动、正向积极、踏实认真；4、此岗位为形象岗位，要求形象好、气质佳。,6-9K,经验不限,本科,建保原,未融资,100-499人,生活服务(O2O)
管培生,管培生,1、商务、营销方向；2、要求沟通能力强，喜欢挑战；3、能吃苦，不怕累。,7-10K,在校/应届,本科,水木紫荆,未融资,20-99人,文化艺术/娱乐
管培生,管培生,此岗位只接受线下面试，如目前不在北京或者无法线下面试，切勿投递。【校招正式岗位，欢迎提前实习】欢迎23届24届的同学们加入一站科技i未来团队！一站科技i未来团队是行业内only one管培生培养团队，接受实习生、应届生，无需担心经验问题；公司提供导师一对一零基础带教，360°工作生活全面辅导，团队氛围好，这里是应届生的天堂，我们年轻我们奋斗！【招聘对象】23/24届优秀应届生。【培养路径】①运营②市场③产研④职能⑤服务⑥金融政策六大方向多个岗位。（目前急需市场营销/产业招商/项目运营方向的小伙伴加入哦）【培养周期】18个月轮岗，阶段性考核、无淘汰机制、优秀者可提前定岗，带你明确职业规划，助力职业发展。【福利待遇】1、完善的人才培养体系· 入职培训、系列化主题培训；· 个性化培养方案，导师“一对一”帮带；· 与行业精英共事。2、快速清晰的晋升路径· 一年两次晋升机会；· 管理/专业双通道晋升；· 应届生/管培生快速晋升通道。3、多项全面的福利保障· 全额缴纳五险一金，额外缴纳补充医疗险+意外伤害险；· 园区餐厅与专属咖啡厅：免费提供自助式早餐+下午茶；· 员工宿舍+通勤班车+交通补助+午餐补助；· 节日礼品、生日礼金；· 免费年度健康体检；· 带薪年假等。4、丰富多样的业余生活· 定期团建、节日主题活动、健身房；· 多样的社团活动：桌游、剧本杀、滑板、羽毛球、篮球、足球等。一站科技i未来团队欢迎您的投递！,7-12K·13薪,在校/应届,本科,一站科技,未融资,100-499人,互联网
管培生,管培生,职位描述职责：1、熟悉金融产品销售和日常运作，掌握扎实的产品及业务知识（公司统一标准化培训）基于顾客和团队需求，给予个性化指导及建议；2、根据公司和所在团队整体规划，参与团队的策略制定及日常运营管理工作，发现并解决业务中存在的问题；3、根据团队目标，制定达成方案，促进销售目标达成；4、学习观察成为销售团队的领导者，具备领导力。要求：1、本科及以上学历2、擅于与人沟通交流3、理解与学习能力强4、有进取心对数字敏感5、有金融背景优先6、有销售经历优先7、有海归背景优先奖金绩效根据个人能力，上不封顶，多劳多得地址：地铁10号线亮马桥A口出直接就进入,10-11K,经验不限,大专,平安综合金融,已上市,10000人以上,互联网金融
管培生,管培生,【工作描述】：招募优秀应届毕业生，精英培养方向，未来主要发展方向为中、高层管理者或技术专家岗。将有机会在集团各职能部门和业务板块间轮岗，通过3-4年将管培生打造为极具市场竞争力的复合型管理人才。【招聘要求】：1. 研究生学历及以上，专业不限；2. 有意愿投入养老、教育、商管、资产行业，心态开放，乐于接受新事物；3. 学习主动性高，逻辑能力强，沟通能力优秀，领悟力好，抗压能力强；4. 具备坚韧性，做事积极，有较强的执行力。,10-11K·13薪,经验不限,硕士,,,,
